Ticker,Date,Price
IQ,2020-04-27,6.1374356686222615
RS,2020-04-27,14.859564178112048
MBR,2020-04-27,23.892694013732495
YBS,2020-04-27,20.504008008708016
UKD,2020-04-27,22.005734961866853
NFCO,2020-04-27,23.116069110836513
QPNL,2020-04-27,20.764984475198883
PIDJ,2020-04-27,24.01314183836779
GRF,2020-04-27,12.18096085834788
JPAV,2020-04-27,19.594351111229578
RSNM,2020-04-27,3.369850413580578
NR,2020-04-27,16.375605599974975
QWQN,2020-04-27,16.274600675516016
DIOP,2020-04-27,17.67919100918036
LDK,2020-04-27,31.90140907162527
LMA,2020-04-27,32.494105182179084
R,2020-04-27,16.500586934525522
XVA,2020-04-27,9.034970480206644
WCV,2020-04-27,5.212252619603884
AE,2020-04-27,22.875410700599385
SRD,2020-04-27,15.398295113717822
SB,2020-04-27,17.65624616948021
ZWV,2020-04-27,8.764022323512291
UJK,2020-04-27,10.187190670932045
PWZ,2020-04-27,17.602113844779065
PETT,2020-04-27,14.237150691916625
RRK,2020-04-27,17.10332591039638
RVT,2020-04-27,22.282606334491454
NCQ,2020-04-27,19.657077943346042
KYQT,2020-04-27,29.586012243833135
MRI,2020-04-27,6.587013223022354
NMD,2020-04-27,24.30123475046613
CED,2020-04-27,24.17329415267381
IO,2020-04-27,24.076472911619824
SVOI,2020-04-27,19.201201114963776
CJN,2020-04-27,23.07767234960956
KGQB,2020-04-27,39.93613515881987
OTN,2020-04-27,7.816581627033492
LBOR,2020-04-27,17.206947110185407
SJOH,2020-04-27,38.52128222356951
LW,2020-04-27,21.694286859147866
EDL,2020-04-27,24.63869972629406
DAMF,2020-04-27,16.60117252441255
CCSZ,2020-04-27,24.10234382562244
IUN,2020-04-27,14.586892633801304
YJEC,2020-04-27,17.729277226600075
JRJ,2020-04-27,18.991314277560296
AWZA,2020-04-27,9.68331086397469
JUXL,2020-04-27,18.90697479370387
DFCH,2020-04-27,4.911882258196234
IEBJ,2020-04-27,17.183374119858193
LMB,2020-04-27,30.509672374134308
YTX,2020-04-27,28.890879715562576
LUYA,2020-04-27,19.584491152483437
OTC,2020-04-27,19.470306076540673
FBCS,2020-04-27,16.569494251382437
KMTS,2020-04-27,17.132672067912537
XIOR,2020-04-27,23.713871784181823
LCN,2020-04-27,14.030259813516553
QMAI,2020-04-27,18.29801156650272
SFA,2020-04-27,24.701422900956647
YIGN,2020-04-27,21.465889518444943
PG,2020-04-27,10.730780958410874
GITR,2020-04-27,26.519006656060164
EJ,2020-04-27,21.598186733803796
HL,2020-04-27,12.726578779752971
ZOBM,2020-04-27,11.96141055971536
LEIV,2020-04-27,35.14478214727436
BQR,2020-04-27,4.458931345046694
DYB,2020-04-27,15.462524491362393
RXOM,2020-04-27,23.262835076198773
SOVP,2020-04-27,13.567063739258685
IYLW,2020-04-27,16.650812607094675
GNEI,2020-04-27,29.152204796366135
HXG,2020-04-27,22.351572679756433
FKD,2020-04-27,24.298532932064763
TFS,2020-04-27,22.72426736689519
DYAQ,2020-04-27,1.4029149132523888
BJ,2020-04-27,44.38960045258522
RDI,2020-04-27,23.791624637940338
VQG,2020-04-27,42.570542231176326
JUQH,2020-04-27,26.739559825964907
IRWL,2020-04-27,18.76410749547551
KL,2020-04-27,10.057501067968502
TJXK,2020-04-27,17.318499403203113
VT,2020-04-27,42.515692824566756
UQV,2020-04-27,14.665885900752341
SDW,2020-04-27,17.146466562171007
EEN,2020-04-27,2.922291412893943
NET,2020-04-27,40.743518337655274
HH,2020-04-27,15.84204343886273
RSHA,2020-04-27,20.870627994090505
QOFP,2020-04-27,14.535138436429154
ZQ,2020-04-27,20.068962829863313
IXFB,2020-04-27,20.569809620850318
XKL,2020-04-27,16.602284223887327
REC,2020-04-27,22.025426331132635
QLOK,2020-04-27,30.790309400648702
YV,2020-04-27,15.091026016174672
WFU,2020-04-27,23.13805990746124
VUKR,2020-04-27,22.799741133749542
TSK,2020-04-27,10.72110297887501
BVOL,2020-04-27,15.808135684012253
RPD,2020-04-27,8.245204789407856
KJ,2020-04-27,12.154199293124389
IZL,2020-04-27,10.367664934897572
MVT,2020-04-27,11.670417092854887
IX,2020-04-27,19.278157185964286
FBGS,2020-04-27,16.050969444081446
VVTR,2020-04-27,18.750494967877984
OG,2020-04-27,52.830217204403
RJNB,2020-04-27,18.24670430853029
SYB,2020-04-27,23.084487556839495
CVRK,2020-04-27,13.095031709044493
ZREA,2020-04-27,5.791667330454537
BEWR,2020-04-27,16.01201732816527
RJDW,2020-04-27,18.71020747214945
XB,2020-04-27,3.696480973372066
NSD,2020-04-27,19.438571440039034
FMY,2020-04-27,1.8025366742095208
GOD,2020-04-27,18.931329606042954
RQXW,2020-04-27,16.28709464668652
ZRVU,2020-04-27,9.220449078061758
WJQ,2020-04-27,7.582109965582788
BMCT,2020-04-27,4.63740883419096
SEVR,2020-04-27,12.685747944851716
HRPQ,2020-04-27,32.70829795846761
QOF,2020-04-27,12.662077659061278
WQPC,2020-04-27,9.387062846249275
MXVR,2020-04-27,25.069208164230222
YXGA,2020-04-27,21.26462477114797
OL,2020-04-27,60.80616096481714
SUP,2020-04-27,14.347454373683423
RFUB,2020-04-27,20.965342672997785
BIM,2020-04-27,20.349968541109128
WSI,2020-04-27,13.317798405961392
NCXZ,2020-04-27,14.62730561910311
ZSQ,2020-04-27,15.497951742628487
VMOK,2020-04-27,20.489548958919812
KYAK,2020-04-27,20.497023979041273
HTN,2020-04-27,15.92043246588987
BU,2020-04-27,10.727482123822856
NN,2020-04-27,17.978863960685036
XKBP,2020-04-27,26.589360606964647
UVSM,2020-04-27,10.636237859661634
OUUU,2020-04-27,20.690629405675473
MOL,2020-04-27,23.780669784348888
CJ,2020-04-27,6.935927941385976
BUAD,2020-04-27,14.74667802899785
EZU,2020-04-27,21.88106235868149
PZ,2020-04-27,11.24233691338303
VCGZ,2020-04-27,21.000001234092398
LUWH,2020-04-27,23.1684059063468
SKN,2020-04-27,12.64760021777383
MQW,2020-04-27,21.00458807710149
XYW,2020-04-27,35.686989297564054
BN,2020-04-27,10.570268274502991
TSL,2020-04-27,21.712058984671554
IUKM,2020-04-27,11.019134329813687
PCO,2020-04-27,23.47703049751677
BFFN,2020-04-27,14.085564616616727
EHU,2020-04-27,13.387759220299387
RLG,2020-04-27,15.224731518267452
XFC,2020-04-27,8.986951551466836
KOE,2020-04-27,18.635333741845947
GTS,2020-04-27,24.498222255721423
KYBV,2020-04-27,11.600593389353863
UMEI,2020-04-27,7.8015542052495395
ZFD,2020-04-27,6.0212387296925725
YPE,2020-04-27,15.282971492434019
DMYQ,2020-04-27,10.705445731204449
FEI,2020-04-27,20.537262711270387
UNR,2020-04-27,7.096547966583025
MMT,2020-04-27,10.957842874015816
HFSF,2020-04-27,21.117051391641795
P,2020-04-27,22.79741805282565
BFWT,2020-04-27,21.43393616389135
WOFN,2020-04-27,15.819320238103348
OUI,2020-04-27,19.06114806360224
UX,2020-04-27,62.41866862434695
BLT,2020-04-27,16.32249681745057
EGZ,2020-04-27,28.177747582983667
RT,2020-04-27,35.746314712252854
OKMD,2020-04-27,47.57550093209185
GR,2020-04-27,22.75965077683138
XENG,2020-04-27,13.668006671824335
MJ,2020-04-27,12.789119120764967
SCL,2020-04-27,10.310865557484107
CA,2020-04-27,22.403305223274945
LOJ,2020-04-27,11.105799230276467
MMS,2020-04-27,9.276037807831049
ZP,2020-04-27,15.585250006071274
WJX,2020-04-27,22.190622627565936
NDNL,2020-04-27,100.3552519316442
RVTK,2020-04-27,24.570572692100434
QIX,2020-04-27,16.63993626256258
AXX,2020-04-27,25.337012936854144
SOA,2020-04-27,38.25548261446741
DCV,2020-04-27,8.141648765569242
DSX,2020-04-27,10.088877705877806
CF,2020-04-27,18.87335370687379
YIYH,2020-04-27,6.0179472681435255
WITI,2020-04-27,28.45882520464112
HPEL,2020-04-27,20.5158275953164
XWO,2020-04-27,11.489044965930098
TCD,2020-04-27,26.935559989701847
BYF,2020-04-27,37.09409663042752
WKD,2020-04-27,35.7279856657093
HJJQ,2020-04-27,14.878902888302791
QJPA,2020-04-27,18.660892538558986
L,2020-04-27,25.68228941362381
YHYW,2020-04-27,25.632373632467196
UPV,2020-04-27,9.258433379696674
LZL,2020-04-27,16.81834057229821
KBTV,2020-04-27,22.841733456258766
DDN,2020-04-27,28.77267391277908
ZVE,2020-04-27,41.93509401881008
QLZ,2020-04-27,9.098913754963137
JJ,2020-04-27,10.74930036826355
SPJL,2020-04-27,11.223586866519184
ZFP,2020-04-27,31.287832399717168
CL,2020-04-27,20.847385878932915
EWHT,2020-04-27,18.468520223643647
QKG,2020-04-27,9.107587406130786
EBFB,2020-04-27,4.361115137814721
BSZ,2020-04-27,16.2677585268441
MCJV,2020-04-27,22.247310439418932
PSEB,2020-04-27,9.819568390885054
XXDJ,2020-04-27,8.414751227911331
NIZ,2020-04-27,22.646395701840184
YA,2020-04-27,15.591375932467928
ZWSI,2020-04-27,19.715671698312285
EFTU,2020-04-27,18.9312628027992
ZWGZ,2020-04-27,6.504684409136728
SYRI,2020-04-27,18.48458487620582
INMG,2020-04-27,13.019083994558883
RPL,2020-04-27,20.126347612768942
QBM,2020-04-27,32.995348099732695
CJBO,2020-04-27,18.425956994463398
RRW,2020-04-27,4.405805810128414
HPMG,2020-04-27,6.134821034753626
YXX,2020-04-27,20.32999107051441
IRYG,2020-04-27,25.618957108954486
SZMN,2020-04-27,22.384578360232556
GWM,2020-04-27,81.50109947798853
XNF,2020-04-27,26.265056244398583
QX,2020-04-27,18.87061849850138
WLJ,2020-04-27,21.517864577213032
UPX,2020-04-27,0.3835478746261654
EMD,2020-04-27,17.367893697894775
SDYT,2020-04-27,3.2729151879254164
LL,2020-04-27,13.653851464890717
IICT,2020-04-27,3.50877105491584
OBU,2020-04-27,44.82606570681794
FAVF,2020-04-27,17.235245535105086
LYJ,2020-04-27,15.08021838366327
RYDM,2020-04-27,15.877436116977353
RYN,2020-04-27,24.47710366248846
EMGF,2020-04-27,3.336106112446554
QK,2020-04-27,17.652757588607482
TYRF,2020-04-27,23.34148701368308
DGXK,2020-04-27,16.32098854548278
RWV,2020-04-27,23.90018655261465
KTS,2020-04-27,44.32579826271796
RWO,2020-04-27,15.478044493621463
EAM,2020-04-27,16.3734348423893
MBQW,2020-04-27,25.038644346418845
WIBP,2020-04-27,51.56164500555177
BC,2020-04-27,20.750051526264752
YJM,2020-04-27,22.773874071918275
JPE,2020-04-27,15.435973156915102
DJZQ,2020-04-27,15.718822636202407
QUD,2020-04-27,8.95994249105918
VWYY,2020-04-27,17.34899225247077
VGPN,2020-04-27,14.499953317263937
RJU,2020-04-27,17.800202252331797
OGUY,2020-04-27,13.976531493600795
RPUD,2020-04-27,10.366765874468316
RGBN,2020-04-27,18.26604083411996
TLTC,2020-04-27,25.299854080604156
VDJ,2020-04-27,0.8367588557423349
PHK,2020-04-27,21.267651401004905
RXUG,2020-04-27,15.443010212499182
AKCT,2020-04-27,22.207215189048544
UT,2020-04-27,32.815538979373386
IMGP,2020-04-27,25.325939383024878
TLZO,2020-04-27,24.138534102294845
GRU,2020-04-27,13.474807249113542
ZYRC,2020-04-27,31.61495191993879
ZCY,2020-04-27,21.4100300012467
PWX,2020-04-27,16.450761483862976
HJV,2020-04-27,20.516125718062188
UTQ,2020-04-27,6.765710813695534
VIQJ,2020-04-27,5.629838257790201
PTWY,2020-04-27,6.711206669056611
QHQS,2020-04-27,14.261003318137476
EEQZ,2020-04-27,6.404747282388659
NL,2020-04-27,20.86813532081137
BPZQ,2020-04-27,29.692057608568287
KDHX,2020-04-27,18.987667417995134
HHDA,2020-04-27,16.861735423644248
CUG,2020-04-27,20.15207654029381
OVSM,2020-04-27,39.24113858027627
SHVX,2020-04-27,25.191803621485235
NILC,2020-04-27,8.069996130909088
YUC,2020-04-27,40.371833755189876
EIP,2020-04-27,11.986253336134492
JPW,2020-04-27,19.746554772244487
MRFX,2020-04-27,14.054935448857732
CDOS,2020-04-27,6.267746477822678
HCDD,2020-04-27,14.139800675735783
LAEQ,2020-04-27,27.28644774103986
JFJM,2020-04-27,7.296005597722521
SVK,2020-04-27,22.272983976968995
UMTR,2020-04-27,22.48265758309379
WGFO,2020-04-27,22.29225586322704
FEH,2020-04-27,26.69052180433559
WGP,2020-04-27,23.31375493897034
DIO,2020-04-27,10.619189108218569
SA,2020-04-27,19.145982990283443
EVAM,2020-04-27,34.914767766447795
LFL,2020-04-27,13.72463837019555
PZCC,2020-04-27,30.403936705734893
XNJT,2020-04-27,17.596952948445157
WO,2020-04-27,21.845431010268243
JFO,2020-04-27,4.432383842343693
GKQ,2020-04-27,21.705767527012448
IFZ,2020-04-27,28.878678380738705
CPMU,2020-04-27,19.847792399169318
KF,2020-04-27,26.615701725564765
SBPB,2020-04-27,26.57205364926903
LVIK,2020-04-27,20.88115094415873
ONIY,2020-04-27,19.1111665381626
FAJE,2020-04-27,18.598789361825922
GDXJ,2020-04-27,6.834668017251974
SLA,2020-04-27,15.085010644393114
QWN,2020-04-27,22.151313034257885
MTO,2020-04-27,21.311716388324033
HSD,2020-04-27,18.006634642586935
CHMM,2020-04-27,34.334147606586086
FK,2020-04-27,20.495076678456783
TCZV,2020-04-27,25.924725011420968
BAD,2020-04-27,18.324168713709724
EFPW,2020-04-27,6.987771100321857
LRO,2020-04-27,41.58278144460317
UHJZ,2020-04-27,20.94516727951176
IAO,2020-04-27,37.232402254273445
NKRD,2020-04-27,11.475555243740722
LE,2020-04-27,16.313013074441407
KZHJ,2020-04-27,20.67223522413075
KZPP,2020-04-27,18.83378246977628
SUWL,2020-04-27,16.387484463778065
KHEP,2020-04-27,36.88789340607296
TYJ,2020-04-27,4.28642104252744
OGW,2020-04-27,22.270791026782064
EWK,2020-04-27,26.71914817643819
QKMY,2020-04-27,20.368442112007134
RCDQ,2020-04-27,14.075351369706157
UBKU,2020-04-27,30.990776499568334
HPD,2020-04-27,26.879245231895997
TVT,2020-04-27,83.82711265714345
OI,2020-04-27,13.178190866123353
XALG,2020-04-27,24.33770706135831
QD,2020-04-27,18.392799129074575
EY,2020-04-27,11.787685664038227
RAK,2020-04-27,7.770216965833147
HHUX,2020-04-27,27.344530444759823
LHR,2020-04-27,15.749547091469191
PJE,2020-04-27,13.44255450787744
CIUV,2020-04-27,17.9119877314658
LJH,2020-04-27,23.765367118360107
AHRA,2020-04-27,11.715191051436307
PNXP,2020-04-27,18.551130277061223
BBB,2020-04-27,22.008160119615404
XQA,2020-04-27,17.24335932342094
ZJZ,2020-04-27,20.534743136980186
LDH,2020-04-27,24.669507904032336
IIET,2020-04-27,16.160801525419366
DSV,2020-04-27,17.361791457733172
GFP,2020-04-27,13.336077774882817
XCUQ,2020-04-27,22.404841575963225
JMNN,2020-04-27,19.495680635701618
OSKX,2020-04-27,8.821305460194317
JSW,2020-04-27,19.66013711477283
TCL,2020-04-27,15.839455031702085
QFAK,2020-04-27,17.580973682577298
JLDF,2020-04-27,20.639825504899996
WBFZ,2020-04-27,9.817702436990867
OEPW,2020-04-27,38.739549400119834
PVTM,2020-04-27,14.519039899445447
NYUP,2020-04-27,15.465279074659955
EHOR,2020-04-27,13.203039849475575
PA,2020-04-27,26.21767904283757
SG,2020-04-27,26.95678248419042
PZIY,2020-04-27,26.408326881177146
RHHI,2020-04-27,15.674963184065291
PLIP,2020-04-27,18.915857968552174
CNRR,2020-04-27,19.352673404120598
IBUM,2020-04-27,1.3766079603027659
IHX,2020-04-27,20.942913073928064
TAF,2020-04-27,19.667402906314443
ECVV,2020-04-27,61.955861488020126
QJL,2020-04-27,28.921475058507887
AZML,2020-04-27,24.40279014908792
WM,2020-04-27,27.306345074167872
IABI,2020-04-27,16.27356669480066
WIL,2020-04-27,18.218467833056852
RWPM,2020-04-27,15.019116840618175
HFHX,2020-04-27,20.622904442046366
YKR,2020-04-27,5.838748101969347
HXE,2020-04-27,8.412968789963875
KSIL,2020-04-27,7.702124038968537
NGHZ,2020-04-27,16.397468695990703
MDNK,2020-04-27,18.729913938140296
KMGT,2020-04-27,18.474277508591253
ZINO,2020-04-27,3.120949132608142
IQY,2020-04-27,12.300831407275052
CPS,2020-04-27,30.87730632811873
UMXY,2020-04-27,17.74634981704271
MWVN,2020-04-27,13.323567344618128
QFN,2020-04-27,20.59401873352966
RGI,2020-04-27,9.857430887636012
HAB,2020-04-27,49.32297137916736
RBM,2020-04-27,5.8538161307886325
OVG,2020-04-27,76.23915241411369
CSZH,2020-04-27,13.015415039915565
KLXY,2020-04-27,37.06613285068405
IZNB,2020-04-27,21.414478575531383
FYDG,2020-04-27,22.856770439464146
ZNE,2020-04-27,16.91989682931655
WEI,2020-04-27,4.64898852981313
BOIL,2020-04-27,49.30193141817199
TC,2020-04-27,16.70989381789349
ZRFW,2020-04-27,3.8205043174225857
NAV,2020-04-27,4.115662838301376
YWN,2020-04-27,29.331711163443188
UFE,2020-04-27,9.447302438596207
RSVJ,2020-04-27,11.051958697923045
FSEL,2020-04-27,26.56091042410641
AYE,2020-04-27,8.305710316873727
NRSI,2020-04-27,14.529294981898929
BDRB,2020-04-27,24.128756018864816
QL,2020-04-27,44.94615907349115
AKQL,2020-04-27,17.32374761644219
OGIB,2020-04-27,27.143698525838413
FSM,2020-04-27,21.836663504285607
UKR,2020-04-27,20.014987776587464
SMCF,2020-04-27,17.546450632798216
DHWZ,2020-04-27,13.047308980518988
TDEW,2020-04-27,23.045965377368223
YANN,2020-04-27,16.55823449041203
QYW,2020-04-27,10.077429625805728
FRY,2020-04-27,43.087217007125915
ORX,2020-04-27,37.096939337800926
JD,2020-04-27,20.87464673684197
FIJ,2020-04-27,3.809621807616299
KGV,2020-04-27,9.246815753305183
JXZL,2020-04-27,16.16958747472975
PUZ,2020-04-27,26.993208525070926
RRC,2020-04-27,6.5322244511282275
FBX,2020-04-27,13.58223531305798
WPCR,2020-04-27,12.083239936317067
UPC,2020-04-27,37.20230134565403
BRC,2020-04-27,9.831035502894572
JSR,2020-04-27,27.57765773645274
EIPA,2020-04-27,18.297911448652425
VVTY,2020-04-27,19.84417020089658
QGSO,2020-04-27,3.9319675652400976
PUI,2020-04-27,11.0334430942867
CIX,2020-04-27,14.542241135209027
HPY,2020-04-27,12.186440406220882
DBK,2020-04-27,3.4935088619812684
DQM,2020-04-27,28.42070224070917
BHJA,2020-04-27,9.391494412398961
YYJX,2020-04-27,13.376712835875521
CDU,2020-04-27,21.015682934115674
AQPW,2020-04-27,13.334212611679927
HDE,2020-04-27,20.154311593781678
TDUJ,2020-04-27,15.471438052408915
BWO,2020-04-27,17.04387836436001
DCG,2020-04-27,11.979942084747327
ZOQE,2020-04-27,27.472479149988324
VVVO,2020-04-27,14.805785679826112
PQG,2020-04-27,19.851261760746805
BGJX,2020-04-27,28.008439157343695
VFBV,2020-04-27,18.90051844101429
CZTX,2020-04-27,14.350371957398249
SU,2020-04-27,37.38432549832441
QRAK,2020-04-27,21.379351512667153
RFB,2020-04-27,20.62649572216382
LSQG,2020-04-27,27.32446784864255
IGBB,2020-04-27,15.78548246479583
OECA,2020-04-27,22.918328159109755
IZT,2020-04-27,37.06440258660968
NZDQ,2020-04-27,23.08117142094797
PAM,2020-04-27,23.722421557690033
EBRB,2020-04-27,21.842613879557412
YWZK,2020-04-27,16.381372537861047
LOX,2020-04-27,17.247627645570905
LPKL,2020-04-27,51.52316192896995
LP,2020-04-27,21.604338914920273
LPGN,2020-04-27,27.695197745382515
QXX,2020-04-27,25.283218053722827
DAT,2020-04-27,3.395310741530988
XZAS,2020-04-27,32.76200711311586
DR,2020-04-27,29.046800403722848
HTIO,2020-04-27,25.325150948990096
SAJ,2020-04-27,12.60683226648219
QBNM,2020-04-27,20.168740761650962
TQ,2020-04-27,20.28241735441552
RNTM,2020-04-27,4.466698700801318
WSG,2020-04-27,6.614121265156586
AFO,2020-04-27,35.19607738003885
WJS,2020-04-27,4.517924728359072
JAKZ,2020-04-27,9.299529040515147
OWA,2020-04-27,13.919330533913667
SS,2020-04-27,39.755801705207695
SNC,2020-04-27,22.029437137910623
QNI,2020-04-27,22.461108231857512
FPM,2020-04-27,24.295236707629
UFBV,2020-04-27,23.596286245011488
IFWJ,2020-04-27,10.142617838163583
ELO,2020-04-27,29.52561606867748
PVTW,2020-04-27,74.17629600462698
PSV,2020-04-27,17.600136498878953
TWWE,2020-04-27,13.88491407741865
SEWK,2020-04-27,12.203579998924138
LWJY,2020-04-27,16.97439721840763
CHWW,2020-04-27,15.432484173288609
QC,2020-04-27,7.817879855970629
EF,2020-04-27,19.103382710508274
MWT,2020-04-27,18.755109051380806
KXP,2020-04-27,17.68836289418159
DET,2020-04-27,14.597343068219612
OV,2020-04-27,47.93892980594257
OGR,2020-04-27,14.655039329101877
OQY,2020-04-27,21.58299359450846
SKR,2020-04-27,11.142010966316315
XLEJ,2020-04-27,5.796957199600925
UU,2020-04-27,20.072820497065155
VUV,2020-04-27,19.99611591617508
CYO,2020-04-27,40.143286632673416
OZY,2020-04-27,15.770871367093468
JTN,2020-04-27,17.21705260103321
VI,2020-04-27,10.47775446894065
FMBU,2020-04-27,21.96516032074958
CFCG,2020-04-27,10.298828874895593
JOX,2020-04-27,5.054386495707671
AMKB,2020-04-27,17.24402092657262
DA,2020-04-27,42.809210724292235
HF,2020-04-27,31.84883250176492
EBQ,2020-04-27,10.639731014404644
YYGG,2020-04-27,10.171727274253255
AELQ,2020-04-27,5.756308149908083
ZLMG,2020-04-27,8.562233245907874
STRT,2020-04-27,24.151162137171433
WOC,2020-04-27,48.41731052915631
BVDX,2020-04-27,15.506206207237218
JTXE,2020-04-27,23.53702079154071
VP,2020-04-27,21.182106470097192
ITOM,2020-04-27,19.66684345193058
DGUW,2020-04-27,8.131865217581176
WWWG,2020-04-27,26.064091149941518
CE,2020-04-27,96.17042352756485
NWW,2020-04-27,11.858720196234431
RFZ,2020-04-27,124.29314388303823
YRL,2020-04-27,17.989187206719496
DKAT,2020-04-27,37.59432439663961
BRLN,2020-04-27,38.66297310081163
