Ticker,Date,Price
IQ,2021-05-11,4.469132938299787
RS,2021-05-11,22.156971866418758
MBR,2021-05-11,16.096935693506946
YBS,2021-05-11,17.23710425440356
UKD,2021-05-11,16.632046188502464
NFCO,2021-05-11,27.758084837101972
QPNL,2021-05-11,15.41024021259332
PIDJ,2021-05-11,9.54586574223326
GRF,2021-05-11,11.339627983560536
JPAV,2021-05-11,24.682337964937656
RSNM,2021-05-11,12.084947244212676
NR,2021-05-11,16.82553952082892
QWQN,2021-05-11,15.477643973735454
DIOP,2021-05-11,47.17196789043369
LDK,2021-05-11,14.728577272269401
LMA,2021-05-11,27.07754544273066
R,2021-05-11,8.065384378653444
XVA,2021-05-11,3.5061649243050024
WCV,2021-05-11,9.98738556746565
AE,2021-05-11,2.8859766989297357
SRD,2021-05-11,14.390793847823549
SB,2021-05-11,15.93819856929587
ZWV,2021-05-11,14.258493230891078
UJK,2021-05-11,10.753106486232774
PWZ,2021-05-11,25.09372620482704
PETT,2021-05-11,21.593866382997998
RRK,2021-05-11,24.93740655880126
RVT,2021-05-11,24.05879824453851
NCQ,2021-05-11,20.746312574341605
KYQT,2021-05-11,17.923987067226964
MRI,2021-05-11,14.812932036870246
NMD,2021-05-11,19.612195740760082
CED,2021-05-11,20.486266181851242
IO,2021-05-11,16.374521024767063
SVOI,2021-05-11,27.741517039039866
CJN,2021-05-11,18.938087500875607
KGQB,2021-05-11,20.874884592866977
OTN,2021-05-11,40.613810750392034
LBOR,2021-05-11,16.074071104174013
SJOH,2021-05-11,22.875225724957197
LW,2021-05-11,18.289060705346902
EDL,2021-05-11,18.658929395320943
DAMF,2021-05-11,12.45198737798879
CCSZ,2021-05-11,10.693835189144119
IUN,2021-05-11,37.63904046796758
YJEC,2021-05-11,17.217919173610305
JRJ,2021-05-11,16.57322846169042
AWZA,2021-05-11,7.139693913170237
JUXL,2021-05-11,8.57024207732899
DFCH,2021-05-11,29.303479532703463
IEBJ,2021-05-11,13.754426020880915
LMB,2021-05-11,12.366290974300595
YTX,2021-05-11,10.098368131271853
LUYA,2021-05-11,18.73394421321231
OTC,2021-05-11,20.88000415528128
FBCS,2021-05-11,22.276504020684712
KMTS,2021-05-11,19.774435940951374
XIOR,2021-05-11,24.883980688975864
LCN,2021-05-11,6.155276011720983
QMAI,2021-05-11,36.43487856990201
SFA,2021-05-11,17.22393283661373
YIGN,2021-05-11,19.16730454958992
PG,2021-05-11,20.664361459736657
GITR,2021-05-11,62.71295223642389
EJ,2021-05-11,26.640514944129826
HL,2021-05-11,21.3345532561498
ZOBM,2021-05-11,13.449364636196298
LEIV,2021-05-11,9.947481223997652
BQR,2021-05-11,13.6777309572265
DYB,2021-05-11,47.26609969734947
RXOM,2021-05-11,19.46492546215089
SOVP,2021-05-11,14.850753741569509
IYLW,2021-05-11,13.405779167825498
GNEI,2021-05-11,19.677030734040322
HXG,2021-05-11,27.41319920871164
FKD,2021-05-11,41.67570871352979
TFS,2021-05-11,10.62906221630055
DYAQ,2021-05-11,13.560691665113765
BJ,2021-05-11,15.811484785014118
RDI,2021-05-11,18.484354281554
VQG,2021-05-11,20.415720848702524
JUQH,2021-05-11,8.020507327212542
IRWL,2021-05-11,13.689591500789009
KL,2021-05-11,20.640848629988927
TJXK,2021-05-11,37.166366837877334
VT,2021-05-11,37.59067053460943
UQV,2021-05-11,24.47380241715175
SDW,2021-05-11,19.44384463580807
EEN,2021-05-11,13.02018556124724
NET,2021-05-11,23.22298697235908
HH,2021-05-11,26.276938924754667
RSHA,2021-05-11,29.397064510105167
QOFP,2021-05-11,64.51748449021692
ZQ,2021-05-11,24.085992652320627
IXFB,2021-05-11,25.43193624473033
XKL,2021-05-11,19.686849608354272
REC,2021-05-11,29.445159053488858
QLOK,2021-05-11,12.20040319346932
YV,2021-05-11,16.535503158602634
WFU,2021-05-11,23.742153118796868
VUKR,2021-05-11,15.83361719308241
TSK,2021-05-11,14.76789241708962
BVOL,2021-05-11,20.959202369158678
RPD,2021-05-11,3.3829502258120177
KJ,2021-05-11,6.22230888324807
IZL,2021-05-11,30.977460821013388
MVT,2021-05-11,2.8991294318585363
IX,2021-05-11,27.378627473767178
FBGS,2021-05-11,2.402773477537765
VVTR,2021-05-11,18.632346703322757
OG,2021-05-11,9.979368058995206
RJNB,2021-05-11,16.860937152930006
SYB,2021-05-11,25.26923135447353
CVRK,2021-05-11,19.609101292549973
ZREA,2021-05-11,43.452348185736994
BEWR,2021-05-11,22.46981124864818
RJDW,2021-05-11,23.460525220318928
XB,2021-05-11,27.98524013769992
NSD,2021-05-11,11.156720632860031
FMY,2021-05-11,13.26686457897617
GOD,2021-05-11,16.616762536162394
RQXW,2021-05-11,24.270546629597614
ZRVU,2021-05-11,11.193020663157943
WJQ,2021-05-11,20.577214391179414
BMCT,2021-05-11,29.06463396498529
SEVR,2021-05-11,7.974552868563052
HRPQ,2021-05-11,22.60356269338251
QOF,2021-05-11,51.232269024479436
WQPC,2021-05-11,18.638987016620565
MXVR,2021-05-11,18.457206277874697
YXGA,2021-05-11,18.146688787489364
OL,2021-05-11,51.03186920319938
SUP,2021-05-11,12.4695007111016
RFUB,2021-05-11,28.179989073138398
BIM,2021-05-11,16.563467798006513
WSI,2021-05-11,16.08947814983672
NCXZ,2021-05-11,5.193166226643414
ZSQ,2021-05-11,15.181047835694633
VMOK,2021-05-11,13.476517298016372
KYAK,2021-05-11,22.792990998863022
HTN,2021-05-11,9.61872028734047
BU,2021-05-11,14.852343698785075
NN,2021-05-11,20.72499920508688
XKBP,2021-05-11,23.889760566014726
UVSM,2021-05-11,29.030270459947154
OUUU,2021-05-11,21.12459185131095
MOL,2021-05-11,18.81526406549833
CJ,2021-05-11,51.81933233687599
BUAD,2021-05-11,34.29604827492508
EZU,2021-05-11,31.186864687845514
PZ,2021-05-11,15.37960995856094
VCGZ,2021-05-11,14.003885646967346
LUWH,2021-05-11,8.375729172191367
SKN,2021-05-11,6.690229069457754
MQW,2021-05-11,17.202611801126807
XYW,2021-05-11,13.282243749445378
BN,2021-05-11,22.717182030391168
TSL,2021-05-11,12.480178690963994
IUKM,2021-05-11,13.237833349938436
PCO,2021-05-11,49.95551027009997
BFFN,2021-05-11,5.1989731895249705
EHU,2021-05-11,17.06355381867639
RLG,2021-05-11,10.009725271856666
XFC,2021-05-11,16.60558818680894
KOE,2021-05-11,20.961318251266796
GTS,2021-05-11,22.352497261859714
KYBV,2021-05-11,13.049447469894739
UMEI,2021-05-11,7.36643684404373
ZFD,2021-05-11,36.17766812993853
YPE,2021-05-11,28.447603994666064
DMYQ,2021-05-11,76.56441775216972
FEI,2021-05-11,22.679040817085376
UNR,2021-05-11,4.597642229954358
MMT,2021-05-11,31.360782166042743
HFSF,2021-05-11,15.894539950820128
P,2021-05-11,16.406743070048847
BFWT,2021-05-11,13.419312032805276
WOFN,2021-05-11,23.04837601455362
OUI,2021-05-11,19.895501782575487
UX,2021-05-11,8.504349178657655
BLT,2021-05-11,26.917401365607194
EGZ,2021-05-11,26.3414373386816
RT,2021-05-11,24.139861589923786
OKMD,2021-05-11,18.894615729304228
GR,2021-05-11,9.664564957947604
XENG,2021-05-11,14.008402088848017
MJ,2021-05-11,21.43023356766759
SCL,2021-05-11,4.255631130464704
CA,2021-05-11,26.902431498385763
LOJ,2021-05-11,3.975352886524764
MMS,2021-05-11,25.75850918839121
ZP,2021-05-11,35.842644208052235
WJX,2021-05-11,16.545435979040896
NDNL,2021-05-11,4.617965489252274
RVTK,2021-05-11,16.529755699205303
QIX,2021-05-11,16.601855665577183
AXX,2021-05-11,19.713549366367932
SOA,2021-05-11,17.435755925820093
DCV,2021-05-11,9.802401247492496
DSX,2021-05-11,22.9838208159882
CF,2021-05-11,27.053439171047092
YIYH,2021-05-11,19.27308906240278
WITI,2021-05-11,10.232730462295194
HPEL,2021-05-11,31.118892519751206
XWO,2021-05-11,11.464583851476903
TCD,2021-05-11,42.26079538597548
BYF,2021-05-11,22.99165586317042
WKD,2021-05-11,3.7303555726304705
HJJQ,2021-05-11,31.225348952462188
QJPA,2021-05-11,19.935301901537784
L,2021-05-11,20.54509036205754
YHYW,2021-05-11,15.61462532284233
UPV,2021-05-11,20.81413172890429
LZL,2021-05-11,7.416472466332076
KBTV,2021-05-11,19.15830180758219
DDN,2021-05-11,10.395956031794684
ZVE,2021-05-11,29.50640977424925
QLZ,2021-05-11,18.820114247560173
JJ,2021-05-11,7.720336644208967
SPJL,2021-05-11,18.617530856173737
ZFP,2021-05-11,21.171641223936913
CL,2021-05-11,34.529650922717664
EWHT,2021-05-11,12.07169119235588
QKG,2021-05-11,6.043260287624372
EBFB,2021-05-11,5.402522111633129
BSZ,2021-05-11,30.858721396959684
MCJV,2021-05-11,32.479140872775055
PSEB,2021-05-11,6.1821944103185995
XXDJ,2021-05-11,38.63300544891343
NIZ,2021-05-11,4.9835569557954225
YA,2021-05-11,23.676942864088353
ZWSI,2021-05-11,19.466315357816978
EFTU,2021-05-11,11.56493363849887
ZWGZ,2021-05-11,27.963924957380474
SYRI,2021-05-11,133.02461565817578
INMG,2021-05-11,40.89128031357441
RPL,2021-05-11,13.583007129235334
QBM,2021-05-11,16.58230828513061
CJBO,2021-05-11,15.8452447356109
RRW,2021-05-11,3.012119234040357
HPMG,2021-05-11,19.424517534745064
YXX,2021-05-11,14.021847597063413
IRYG,2021-05-11,17.519993175202835
SZMN,2021-05-11,22.626549618082997
GWM,2021-05-11,5.41102122714262
XNF,2021-05-11,15.567969033821766
QX,2021-05-11,22.758067495606767
WLJ,2021-05-11,10.776226014463875
UPX,2021-05-11,9.132339604341256
EMD,2021-05-11,26.487304901660636
SDYT,2021-05-11,64.49055755985147
LL,2021-05-11,23.355936679204955
IICT,2021-05-11,10.632160739415765
OBU,2021-05-11,8.639399765013858
FAVF,2021-05-11,4.1805237929358015
LYJ,2021-05-11,24.262572222647194
RYDM,2021-05-11,19.211830830230344
RYN,2021-05-11,44.629143235347335
EMGF,2021-05-11,6.336328777439655
QK,2021-05-11,21.371579385083095
TYRF,2021-05-11,17.824814600536435
DGXK,2021-05-11,21.201721786880935
RWV,2021-05-11,12.403358396609704
KTS,2021-05-11,13.716480993286643
RWO,2021-05-11,9.588540846895622
EAM,2021-05-11,27.429348507000757
MBQW,2021-05-11,3.128280297990564
WIBP,2021-05-11,18.227924419735896
BC,2021-05-11,13.39877238846538
YJM,2021-05-11,51.83311461977331
JPE,2021-05-11,31.96124567737206
DJZQ,2021-05-11,7.3204610153373135
QUD,2021-05-11,14.756593756929687
VWYY,2021-05-11,12.946791205246917
VGPN,2021-05-11,16.496040254542248
RJU,2021-05-11,26.1389766815821
OGUY,2021-05-11,18.499722249719657
RPUD,2021-05-11,10.741225617408336
RGBN,2021-05-11,12.35803119118067
TLTC,2021-05-11,22.841741673171178
VDJ,2021-05-11,47.160719807068055
PHK,2021-05-11,19.318091187687767
RXUG,2021-05-11,24.388257261365972
AKCT,2021-05-11,16.046101862727472
UT,2021-05-11,18.877762115238603
IMGP,2021-05-11,9.36518511586544
TLZO,2021-05-11,20.93182815752441
GRU,2021-05-11,14.523133324963055
ZYRC,2021-05-11,12.67921664129344
ZCY,2021-05-11,18.702058030782197
PWX,2021-05-11,62.15438772638195
HJV,2021-05-11,21.989913530525563
UTQ,2021-05-11,3.5663899592267763
VIQJ,2021-05-11,6.0077822764835025
PTWY,2021-05-11,9.247563291251613
QHQS,2021-05-11,13.468517106738746
EEQZ,2021-05-11,8.191276613566874
NL,2021-05-11,16.443559338845994
BPZQ,2021-05-11,25.648085044534398
KDHX,2021-05-11,10.914461772798608
HHDA,2021-05-11,7.811039963270577
CUG,2021-05-11,2.0398809414909866
OVSM,2021-05-11,7.115148241265864
SHVX,2021-05-11,6.359643534836623
NILC,2021-05-11,46.114545901786464
YUC,2021-05-11,6.985165274699724
EIP,2021-05-11,20.4728217012371
JPW,2021-05-11,16.33412398936384
MRFX,2021-05-11,74.62726589482152
CDOS,2021-05-11,25.13276231347745
HCDD,2021-05-11,8.692646741159413
LAEQ,2021-05-11,8.73109339602993
JFJM,2021-05-11,23.335365276307666
SVK,2021-05-11,24.8322593759572
UMTR,2021-05-11,21.1667934298855
WGFO,2021-05-11,26.945565414951396
FEH,2021-05-11,34.2219924673718
WGP,2021-05-11,19.6042599858057
DIO,2021-05-11,10.338505085496147
SA,2021-05-11,16.727199633289402
EVAM,2021-05-11,5.8310972733697275
LFL,2021-05-11,18.862093464214347
PZCC,2021-05-11,4.782740802610711
XNJT,2021-05-11,20.639054851263694
WO,2021-05-11,19.456075063812133
JFO,2021-05-11,31.509306484939568
GKQ,2021-05-11,3.669275610604257
IFZ,2021-05-11,20.13459331318327
CPMU,2021-05-11,18.3577286405704
KF,2021-05-11,22.849098076268344
SBPB,2021-05-11,25.032498579657435
LVIK,2021-05-11,2.827701110358896
ONIY,2021-05-11,30.397796084962515
FAJE,2021-05-11,13.216362518204763
GDXJ,2021-05-11,22.592529089374906
SLA,2021-05-11,17.907144373769015
QWN,2021-05-11,11.349236021146083
MTO,2021-05-11,14.558388191050781
HSD,2021-05-11,11.982282336064022
CHMM,2021-05-11,15.40531606430688
FK,2021-05-11,22.785375692057777
TCZV,2021-05-11,12.857033201851626
BAD,2021-05-11,20.345184861330672
EFPW,2021-05-11,15.380945098450702
LRO,2021-05-11,19.21402796093718
UHJZ,2021-05-11,22.78443864709097
IAO,2021-05-11,17.090463476068823
NKRD,2021-05-11,13.72103770700802
LE,2021-05-11,28.517860830886253
KZHJ,2021-05-11,46.74990401412006
KZPP,2021-05-11,9.746195019107999
SUWL,2021-05-11,4.072157741264547
KHEP,2021-05-11,15.602290071051627
TYJ,2021-05-11,22.203188245896655
OGW,2021-05-11,23.474354775048855
EWK,2021-05-11,17.113025512602725
QKMY,2021-05-11,17.351343227018173
RCDQ,2021-05-11,16.572322627678403
UBKU,2021-05-11,21.776370930176977
HPD,2021-05-11,25.085144277776017
TVT,2021-05-11,12.305939499395887
OI,2021-05-11,16.205594170194708
XALG,2021-05-11,15.414763280140116
QD,2021-05-11,24.17857477172115
EY,2021-05-11,28.51734295913673
RAK,2021-05-11,4.404239252338277
HHUX,2021-05-11,22.047259903743385
LHR,2021-05-11,41.739626694431905
PJE,2021-05-11,23.549852269217393
CIUV,2021-05-11,16.41905398607314
LJH,2021-05-11,19.21218740676299
AHRA,2021-05-11,16.085919127801944
PNXP,2021-05-11,19.861988332409023
BBB,2021-05-11,20.104288283193984
XQA,2021-05-11,39.17179000592685
ZJZ,2021-05-11,16.434594909015356
LDH,2021-05-11,14.534158025709733
IIET,2021-05-11,12.61819744497326
DSV,2021-05-11,16.980163185604823
GFP,2021-05-11,17.660065054998118
XCUQ,2021-05-11,19.830252954630396
JMNN,2021-05-11,20.477700322191794
OSKX,2021-05-11,9.853500521008957
JSW,2021-05-11,19.97750811658665
TCL,2021-05-11,2.0249896661661406
QFAK,2021-05-11,19.08922422770616
JLDF,2021-05-11,16.122031345310763
WBFZ,2021-05-11,30.390377077569568
OEPW,2021-05-11,10.32745572679555
PVTM,2021-05-11,10.732927116636612
NYUP,2021-05-11,16.95653176138851
EHOR,2021-05-11,19.20260353783718
PA,2021-05-11,15.068170436578345
SG,2021-05-11,22.281503371590954
PZIY,2021-05-11,12.933776579252028
RHHI,2021-05-11,14.720575728807397
PLIP,2021-05-11,37.16751937750902
CNRR,2021-05-11,11.881469506864367
IBUM,2021-05-11,21.223155853922556
IHX,2021-05-11,13.218203229060792
TAF,2021-05-11,15.780371160760055
ECVV,2021-05-11,19.525433812243392
QJL,2021-05-11,30.35224877740195
AZML,2021-05-11,16.50437668258243
WM,2021-05-11,13.87388660668339
IABI,2021-05-11,28.862073954758905
WIL,2021-05-11,28.958745899475876
RWPM,2021-05-11,15.65306094719467
HFHX,2021-05-11,13.459015141223134
YKR,2021-05-11,4.075316369162156
HXE,2021-05-11,6.270622324741914
KSIL,2021-05-11,9.614210380427803
NGHZ,2021-05-11,30.090344995346378
MDNK,2021-05-11,20.31044216743039
KMGT,2021-05-11,25.922510092524128
ZINO,2021-05-11,25.64621282347646
IQY,2021-05-11,4.256843841534355
CPS,2021-05-11,4.482446917920656
UMXY,2021-05-11,4.537394319513646
MWVN,2021-05-11,7.865750779423381
QFN,2021-05-11,21.34769152777775
RGI,2021-05-11,21.699184637506296
