Ticker,Date,Price
IQ,2020-05-25,6.570076081911415
RS,2020-05-25,17.01855339618756
MBR,2020-05-25,18.01139700389891
YBS,2020-05-25,20.866295193966618
UKD,2020-05-25,14.592091812246446
NFCO,2020-05-25,25.45458610162733
QPNL,2020-05-25,22.129740633043934
PIDJ,2020-05-25,20.69849142733597
GRF,2020-05-25,11.636480231297135
JPAV,2020-05-25,19.90079994395477
RSNM,2020-05-25,2.8697042584764074
NR,2020-05-25,19.01743561649098
QWQN,2020-05-25,18.557031844931494
DIOP,2020-05-25,15.568166546819516
LDK,2020-05-25,23.120015887647533
LMA,2020-05-25,24.682947562108016
R,2020-05-25,26.482897441517682
XVA,2020-05-25,4.1952445155001525
WCV,2020-05-25,6.789031933640897
AE,2020-05-25,12.405035341639577
SRD,2020-05-25,18.811677529339825
SB,2020-05-25,20.67691986743254
ZWV,2020-05-25,10.717487657330583
UJK,2020-05-25,10.8873712680466
PWZ,2020-05-25,14.064065053464908
PETT,2020-05-25,12.536625858182656
RRK,2020-05-25,14.592045900827726
RVT,2020-05-25,18.30437935620163
NCQ,2020-05-25,18.826891418391472
KYQT,2020-05-25,27.638646504359613
MRI,2020-05-25,7.963983146844238
NMD,2020-05-25,23.01114408598435
CED,2020-05-25,22.617961178085455
IO,2020-05-25,26.532339841729243
SVOI,2020-05-25,13.679346227595131
CJN,2020-05-25,27.782116108660727
KGQB,2020-05-25,28.544596554899357
OTN,2020-05-25,5.566161459530197
LBOR,2020-05-25,17.468358941105436
SJOH,2020-05-25,24.20632467159947
LW,2020-05-25,24.487239692184687
EDL,2020-05-25,31.36570702531185
DAMF,2020-05-25,14.417475637615727
CCSZ,2020-05-25,13.954808839083181
IUN,2020-05-25,15.102636139325663
YJEC,2020-05-25,16.41741273833866
JRJ,2020-05-25,17.73812419482643
AWZA,2020-05-25,12.340857713050218
JUXL,2020-05-25,16.201934022829203
DFCH,2020-05-25,2.273287022474242
IEBJ,2020-05-25,20.257565079128035
LMB,2020-05-25,17.315260563795867
YTX,2020-05-25,31.741381694551333
LUYA,2020-05-25,19.532847258907292
OTC,2020-05-25,20.83208269259211
FBCS,2020-05-25,18.411356891726783
KMTS,2020-05-25,16.568602887580507
XIOR,2020-05-25,24.436805719550268
LCN,2020-05-25,15.937625739820785
QMAI,2020-05-25,17.93176142278886
SFA,2020-05-25,23.37503741404296
YIGN,2020-05-25,18.651714679883714
PG,2020-05-25,9.156019479462856
GITR,2020-05-25,45.95678170680661
EJ,2020-05-25,23.985114544400066
HL,2020-05-25,14.56354383306587
ZOBM,2020-05-25,7.31078039660649
LEIV,2020-05-25,37.645197778709544
BQR,2020-05-25,3.646432718122651
DYB,2020-05-25,16.935378002695852
