Ticker,Date,Price
IQ,2022-06-24,28.020284449920414
RS,2022-06-24,29.19075441103163
MBR,2022-06-24,10.834302176025856
YBS,2022-06-24,22.61952002412425
UKD,2022-06-24,18.840816759353352
NFCO,2022-06-24,19.945440210282072
QPNL,2022-06-24,15.056498877989181
PIDJ,2022-06-24,9.97693441946936
GRF,2022-06-24,22.837071606715547
JPAV,2022-06-24,21.971662347926795
RSNM,2022-06-24,11.061039039663148
NR,2022-06-24,25.886790727297647
QWQN,2022-06-24,18.92157721764208
DIOP,2022-06-24,18.119576421293946
LDK,2022-06-24,15.337620939367383
LMA,2022-06-24,19.02833560328619
R,2022-06-24,9.527767472665113
XVA,2022-06-24,17.834541255890926
WCV,2022-06-24,48.65323201460713
AE,2022-06-24,6.013352680598988
SRD,2022-06-24,55.57422295510314
SB,2022-06-24,26.639130493679865
ZWV,2022-06-24,38.12418089945226
UJK,2022-06-24,18.479605239894102
PWZ,2022-06-24,11.180674182674874
PETT,2022-06-24,28.692825859788464
RRK,2022-06-24,13.44584428111187
RVT,2022-06-24,27.900923901653186
NCQ,2022-06-24,17.002769432423623
KYQT,2022-06-24,15.65727348915721
MRI,2022-06-24,6.895405828270875
NMD,2022-06-24,14.6635479139207
CED,2022-06-24,25.68963855723664
IO,2022-06-24,12.850516949098457
SVOI,2022-06-24,1.5987706606115981
CJN,2022-06-24,11.906945831205917
KGQB,2022-06-24,14.826393810893014
OTN,2022-06-24,17.25143799520509
LBOR,2022-06-24,20.312344900093702
SJOH,2022-06-24,8.665750671894113
LW,2022-06-24,14.208713030681192
EDL,2022-06-24,19.862969381534377
DAMF,2022-06-24,10.579378428595556
CCSZ,2022-06-24,15.977738893372948
IUN,2022-06-24,21.538124121920088
YJEC,2022-06-24,19.454519834636514
JRJ,2022-06-24,27.13144414085311
AWZA,2022-06-24,11.415544061003043
JUXL,2022-06-24,10.340753800749527
DFCH,2022-06-24,10.376908365464399
IEBJ,2022-06-24,5.183548951940127
LMB,2022-06-24,35.19045643595554
YTX,2022-06-24,21.837893395846237
LUYA,2022-06-24,19.378509567439426
OTC,2022-06-24,19.328228827267946
FBCS,2022-06-24,12.714051161801034
KMTS,2022-06-24,20.072987065173194
XIOR,2022-06-24,18.30047968171164
LCN,2022-06-24,4.013497009462226
QMAI,2022-06-24,15.536444330860174
SFA,2022-06-24,9.847369516571247
YIGN,2022-06-24,19.174657929850543
PG,2022-06-24,12.76027595227645
GITR,2022-06-24,27.407956833116394
EJ,2022-06-24,16.911985438856277
HL,2022-06-24,17.383797025677957
ZOBM,2022-06-24,28.801588310530146
LEIV,2022-06-24,5.820548002131201
BQR,2022-06-24,13.905210361685574
DYB,2022-06-24,11.991233249641454
RXOM,2022-06-24,19.363430064021053
SOVP,2022-06-24,10.674750035251183
IYLW,2022-06-24,29.715819620727544
GNEI,2022-06-24,23.88442033440849
HXG,2022-06-24,16.391304126201042
FKD,2022-06-24,21.938094738270784
TFS,2022-06-24,16.05735200594118
DYAQ,2022-06-24,23.492536132132297
BJ,2022-06-24,12.608416555485757
RDI,2022-06-24,22.974906921909444
VQG,2022-06-24,4.626572836304005
JUQH,2022-06-24,9.811014794575879
IRWL,2022-06-24,16.269588450048374
KL,2022-06-24,23.46676095282278
TJXK,2022-06-24,11.730821458643456
VT,2022-06-24,15.342762623366564
UQV,2022-06-24,29.581966782278915
SDW,2022-06-24,18.760076182787238
EEN,2022-06-24,24.92382403393976
NET,2022-06-24,21.93623221654083
HH,2022-06-24,19.178051695579843
RSHA,2022-06-24,15.286146869797461
QOFP,2022-06-24,9.876281254793138
ZQ,2022-06-24,19.975297873637967
IXFB,2022-06-24,17.51621367311882
XKL,2022-06-24,19.55146429809275
REC,2022-06-24,12.992963889304594
QLOK,2022-06-24,16.037598173103582
YV,2022-06-24,10.06974372782444
WFU,2022-06-24,17.76060701429832
VUKR,2022-06-24,14.092063265222343
TSK,2022-06-24,50.932508186346865
BVOL,2022-06-24,21.97424098043104
RPD,2022-06-24,27.40192392645568
KJ,2022-06-24,77.51561056350872
IZL,2022-06-24,33.89323851287282
MVT,2022-06-24,7.347328671768666
IX,2022-06-24,17.285910370598316
FBGS,2022-06-24,6.091555813273384
VVTR,2022-06-24,21.20586511185669
OG,2022-06-24,10.06381785215213
RJNB,2022-06-24,18.70740459994413
SYB,2022-06-24,21.198892527157096
CVRK,2022-06-24,28.754379651097178
ZREA,2022-06-24,57.71701693480413
BEWR,2022-06-24,16.367975909333584
RJDW,2022-06-24,17.889110031651796
XB,2022-06-24,17.46223355301811
NSD,2022-06-24,18.64411896605657
FMY,2022-06-24,7.89539850440392
GOD,2022-06-24,14.75761541503272
RQXW,2022-06-24,16.022388179305928
ZRVU,2022-06-24,3.4881354681461096
WJQ,2022-06-24,28.225590932326654
BMCT,2022-06-24,46.96427461136479
SEVR,2022-06-24,2.155041549167289
